name,trade_name,cvm_code,about,b3_issuer_code,website,main_activity
HBR Realty Empreendimentos Imobiliários S.A.,HBR Realty,25402,,HBRE,http://hbrrealty.com.br/,Deter Património Constituído Por Bens Imóveis E Direitos A Eles Relativos; Administrar Bens Imóveis Próprios E de Terceiros; E Participar. Como Sócia Ou Acionista. em Outras Sociedades.
MPM Corpóreos S.A.,Espaçolaser,25445,"A Espaçolaser foi fundada em 2004 pelos sócios Paulo Morais, Tito Pinto e Ygor Moura, com a abertura da primeira loja de depilação a laser em um shopping. O negócio ganhou destaque anos depois com o crescimento de sites de compras coletivas, como o Groupon e o Peixe Urbano. Em 2015, a apresentadora Xuxa Meneghel e o empresário de franquias José Carlos Semenzato entraram no projeto para ajudar a estruturar e promover a rede de franquias. Em fevereiro de 2021, a Espaçolaser levantou R$ 2,64 bilhões em seu IPO, principalmente para recomprar cerca de 100 franquias e expandir sua marca de estética Estudioface, lançada em 2017.",ESPA,https://ri.espacolaser.com.br/,Participação Como Sócia de Sociedades Empresárias Que Desenvolvam Atividades de Depilação. Estética Facial. Capilar E Corporal E A Comercialização de Produtos Cosméticos E de Cuidados Corporais.
Focus Energia Holding Participações SA,Focus Energia,25488,"A Focus Energia, fundada em 2015 for Alan Zelazo, é uma empresa brasileira especializada em energia renovável que atua na comercialização e distribuição de produtos no Ambiente de Contratação Livre. Com uma das maiores operações no segmento, a empresa conta com mais de 1600 clientes em todo o país e três usinas em Minas Gerais. Além disso, a Focus Energia possui projetos em fase de pré-obra ou em obra e outras seis usinas em desenvolvimento. A empresa oferece serviços de comercialização de energia, geração de energia limpa, geração distribuída e consultoria. Em 2021, após a abertura de capital, foi comprada pela Eneva.",POWE,https://ri.focusenergia.com.br,
Cruzeiro do Sul Educacional S.A.,Cruzeiro do Sul Educacional,25526,"A Cruzeiro do Sul Educacional, fundada em 1965, é uma das maiores empresas de ensino do Brasil. A companhia oferece formação acadêmica em instituições de ensino superior. Os cursos oferecidos pelo grupo são voltados para jovens que integram as diferentes classes sociais e que enxergam a educação como um diferencial e que desejam investir em seu futuro. Além do ensino superior, a Cruzeiro do Sul Educacional atua também com cinco instituições próprias que desenvolvem a educação a nível infantil e básica – nos ensinos infantil, fundamental e médio.",CSED,https://ri.cruzeirodosuleducacional.com.br,Atividades Relacionadas à Prestação de Serviços Do Setor de Educação E áreas Associadas. Administração de Bens Próprios E Participação em Outras Sociedades.
CELG DISTRIBUIÇÃO S.A. - CELG D,CELG D,25577,,,http://www.celg.com.br,
CSN Mineração S.A.,CSN Mineração,25585,"A CSN Mineração é uma das maiores empresas de mineração do Brasil e apresenta uma operação integrada e ativos de alto valor que a tornam uma das mais competitivas no mercado de minério de ferro. Com reservas certificadas em mais de 3 bilhões de toneladas, a empresa detém minas, complexo de beneficiamento, participação na ferrovia MRS e terminal cativo no Porto de Itaguaí. A empresa também possui uma Política de Sustentabilidade que reforça o compromisso com a segurança do trabalho, meio ambiente e qualidade.",CMIN,https://ri.csnmineracao.com.br,Mineração E Comercialização de Minério de Ferro. Infraestrutura de Transporte Portuária; Geração de Energia E Participação em Sociedades Com Objeto Social Compatível Com O Da Companhia.
AES Brasil Energia S.A.,AES Brasil,25640,"A AES Brasil é uma subsidiária da AES Corporation, uma das maiores empresas de energia dos Estados Unidos, que atua nos setores de serviços, geração e armazenamento de energia elétrica no Brasil desde 1997. Com um parque gerador composto por nove usinas hidrelétricas em São Paulo e três PHCs em Minas Gerais, a empresa é responsável por 21% da energia gerada em território paulista e 2,6% do mercado nacional. A AES Brasil apresentou EBITDA de R$ 4,2 bilhões e lucro líquido de R$ 2,2 bilhões em 2010, contando com mais de 12 mil colaboradores próprios e contratados.",AESB,https://ri.aesbrasil.com.br,Holding de Instituições Não Financeiras
Boa Safra Sementes S.A.,Boa Safra Sementes,25704,"A Boa Safra Sementes é uma empresa brasileira fundada em 2009, que se dedica à produção de sementes de alta qualidade para produtores rurais em todo o país. A empresa é líder na produção de sementes de soja no Brasil e está presente em centenas de pontos de venda em todo o território nacional. Com uma produção integrada em parceria com produtores rurais e empresas de genética e tecnologia de sementes, a Boa Safra Sementes mantém altas taxas de vigor e germinação, superando a média do mercado. A empresa conta com modernas unidades de beneficiamento de sementes em diversas regiões do país e está expandindo sua atuação com a construção de novas unidades em regiões estratégicas.",SOJA,https://ri.boasafrasementes.com.br,Produção de Sementes Certificadas. Exceto de Forrageiras Para Pasto. comércio Atacadista de Sementes. Flores. Plantas E Gramas.
GPS Participações e Empreendimentos S.A.,GPS,25712,"O Grupo GPS, fundado em 1962 em Salvador, BA, fornece soluções em diferentes áreas, como instalações, segurança, logística, engenharia de utilidades, serviços industriais, alimentação e serviços de infraestrutura. A empresa é líder no mercado de serviços indoor e oferece soluções personalizadas para cada cliente. O sucesso da empresa é atribuído à sua cultura de atendimento e compromisso com a excelência, além de decisões corretas em conjunto com os clientes. Em 2021, a GPS se tornou uma empresa listada na B3 após a conclusão de sua oferta pública inicial (IPO).",GGPS,https://ri.gpssa.com.br,Administração Patrimonial de Bens E Interesses Próprios E de Suas Subsidiárias E Coligadas; Participação em Empreendimentos Comerciais E Industriais; Participação Como Acionista Ou Sócia de Sociedade
Infracommerce CXAAS S.A.,Infracommerce,25747,,IFCM,http://www.ri.infracommerce.com.br,Soluções Digitais Integradas A Partir de Um white-label Digital Ecosystem Para Clientes Liderarem Suas Jornadas de Digitalização No Go-to-market. Levando Uma Experiência Excepcional Ao Consumidor.
Raízen S.A.,Raízen,25917,"A Raízen é uma empresa brasileira integrada de energia, que atua em diferentes setores, incluindo produção de açúcar e etanol, distribuição de combustíveis, geração de energia renovável e lubrificantes. A empresa é a principal empresa no setor sucroalcooleiro do Brasil, sendo a maior fabricante de etanol de cana-de-açúcar do país e a maior exportadora individual de açúcar de cana no mercado internacional. A Raízen investe em inovação e possui diversas iniciativas com o objetivo de fomentar a tecnologia e a otimização de processos, além de contar com um hub de inovação chamado Pulse. A empresa é uma joint venture entre a Shell e a Cosan e emprega mais de 40 mil funcionários.",RAIZ,https://ri.raizen.com.br,Distribuição E Venda de Etanol E de Petróleo. Combustíveis E Outros Hidrocarbonetos Fluidos E Seus Subprodutos. Bem Como Itens Necessários Para O Desemprenho de Tais Atividades.
3 Tentos Agroindustrial S.A.,3tentos,25950,"A 3Tentos é um grupo agroindustrial brasileiro com mais de 65 anos de história. Fundada em 1954 por um casal de pioneiros no plantio de trigo no noroeste gaúcho, a empresa cresceu e se expandiu para se tornar uma das maiores empresas do agronegócio do país. Atualmente, a 3Tentos possui quase 1.200 colaboradores e opera em 39 unidades de recebimento de grãos e distribuição de insumos e parques industriais. A empresa produz farelo, óleo, biodiesel e fertilizantes, além de contar com unidades de tratamento de sementes e Centro de Pesquisa, Desenvolvimento e Inovação, e projetos de manejo florestal sustentável. Com essa estrutura, a 3Tentos exporta para países da América Latina, Europa e Ásia.",TTEN,https://ri.3tentos.com.br,Varejo de Insumos Agrícolas; Recebimento E Comercialização de Grãos de Soja. Milho E Trigo; E Indústria. Na Cadeia de Soja.
Companhia Brasileira de Alumínio,CBA,25984,"A Companhia Brasileira de Alumínio (CBA) é uma empresa de destaque na produção de alumínio no Brasil e na América Latina. Fundada em 1955, a CBA possui uma capacidade instalada para produzir 100% de energia vinda de hidroelétricas próprias, o que a torna uma empresa sustentável. Além disso, a empresa atua em toda a cadeia de valor do alumínio, desde a mineração da bauxita até a produção de produtos transformados. A empresa também se destaca pelo investimento em usinas hidrelétricas na bacia do Rio Juquiá, formando o Complexo Juquiá.",CBAV,https://ri.cba.com.br,Extração de Minério de Alumínio. Serviços de Usinagem. Caldeira E Montagem de Maquinário.
Multilaser Industrial S.A.,Multilaser,26034,"A Multilaser foi fundada em 1987 por Israel Ostrowiecki. A empresa tem uma linha de mais de 6 mil produtos, que são disponibilizados em mais de 40 mil pontos de vendas por todo o país. A Multilaser é conhecida por sua grande variedade de modelos e preços voltados para a classe baixa, fabricando e comercializando celulares, tablets, media players, autorrádios, GPS, pen drives, acessórios de informática, e games, com destaque para acessórios de informática, smartphones e tablets. Em 2023, a empresa anunciou que passará a se chamar Multi, e seu logotipo será reformulado.",MLAS,https://ri.multilaser.com.br,Fabricação de Periféricos Para Equipamentos de Informática
Unifique Telecomunicações S.A.,Unifique,26050,"A Unifique foi fundada em 1997 e é uma empresa voltada para a área da tecnologia. Inicialmente focada na distribuição de Internet apenas no estado de Santa Catarina, atualmente a companhia oferece seus produtos em toda a região sul do país, com mais de 23 mil quilômetros de fibra óptica instalados nos três estados do Sul brasileiro, sendo considerada a segunda maior provedora de internet regional do país. Além da internet, a empresa também oferece serviços de telefonia fixa e móvel, TV HD por assinatura e data center.",FIQE,https://ri.unifique.com.br,Serviços de Comunicação Multimídia Scm. Instalação E Manutenção Elétrica E Serviços de Telefonia Fixa Comutada - Stfc
"Armac Locação, Logística e Serviços S.A.",Armac,26069,"A Armac, fundada em 1994, é uma empresa que oferece locação de máquinas, equipamentos e serviços em todo o Brasil. A Armac oferece soluções customizadas para operações contínuas e projetos de gestão de operações contínuas, com uma equipe de operadores, encarregados, engenheiros e mecânicos para atender cada projeto de forma personalizada. Com uma frota de mais de 9 mil ativos, a empresa tem capacidade técnica e estrutura de suporte para atender às necessidades de clientes de todos os portes. A empresa tem ainda uma estrutura de manutenção única na América Latina, com mais de 250 mecânicos especialistas e oficinas em Vargem Grande Paulista, SP.",ARML,https://ri.armac.com.br,Locação de Máquinas E Equipamentos Pesados
Brisanet Participações S.A.,Brisanet,26085,"A Brisanet é uma empresa brasileira de telecomunicações que atua em nove estados do Nordeste e é líder em banda larga fixa na região. Fundada em 1998 pelo empreendedor José Roberto Nogueira, a empresa começou oferecendo serviços de internet em Pereiro, no Ceará, e expandiu seus serviços para telefonia fixa, TV a cabo e telefonia móvel ao longo dos anos. Em 2021, a empresa garantiu frequências para atuar com a quinta geração de internet móvel no leilão da Anatel, consolidando ainda mais sua presença no mercado de telecomunicações brasileiro. A Brisanet continua a expandir seus serviços e tecnologias para oferecer a melhor experiência aos seus usuários.",BRIT,https://ri.brisanet.com.br,Participação em Sociedades Cujas Atividades Estejam Relacionadas A Serviços de Telecomunicações E Tecnologia
Clear Sale S.A.,ClearSale,26093,"A ClearSale é uma empresa brasileira que oferece soluções antifraude e score de crédito para empresas de diversos setores, como comércio eletrônico, mercado financeiro, venda direta, telecomunicações e seguros. Fundada em 2000, a empresa conta com mais de 3500 funcionários e tem escritórios em quatro países. Entre seus clientes estão nomes como Magazine Luiza, Submarino, Oi, Vivo e Santander. A ClearSale é reconhecida como um dos principais players no combate a fraudes no Brasil, oferecendo serviços que vão desde a validação cadastral até a autenticação de usuários e a validação no transacional das empresas.",CLSA,https://ri.clear.sale,Desenvolvimento E Licenciamento de Programas de Computador Customizáveis
Oncoclínicas do Brasil Serviços Médicos S.A.,Oncoclínicas,26123,"A Oncoclínicas, fundada em 2010 pelo oncologista Bruno Ferrari, é uma empresa pioneira em gestão de serviços oncológicos no Brasil. Com presença em 13 estados brasileiros e DF, conta com mais de 130 unidades entre clínicas, parcerias hospitalares e um laboratório de medicina de precisão, que oferece tratamento personalizado baseado em análise genômica e patológica. A empresa conta com cerca de 2600 médicos especialistas e 7000 colaboradores, realizando mais de 380 mil ciclos de tratamento por mês. Além disso, o Grupo é exclusivamente parceiro no Brasil do Dana-Farber Cancer Institute.",ONCO,https://ri.grupooncoclinicas.com,Exploração de Serviços Médicos. Participação em Outras Sociedades. Nacionais Ou Estrangeiras. Pesquisa E Desenvolvimento Experimental em Ciências Físicas E Naturais. Intermediação em Pesquisa Clínica.
